branch_index,point_index,par,mu,l0,mode_k
1,34,16.783392,0.032268,-0.000000,0.500000
1,35,16.977085,0.032252,0.000000,0.500000
1,36,17.168508,0.032233,0.000000,0.500000
1,37,17.356834,0.032211,-0.000000,0.500000
1,38,17.541250,0.032186,-0.000000,0.500000
1,39,17.720629,0.032158,0.000000,0.500000
1,40,17.893880,0.032125,-0.000000,0.500000
1,41,18.059868,0.032090,0.000000,0.500000
1,42,18.217699,0.032050,0.000000,0.500000
1,43,18.366488,0.032007,0.000000,0.500000
1,44,18.505981,0.031961,0.000000,0.500000
1,45,18.635910,0.031912,0.000000,0.500000
1,46,18.756523,0.031861,-0.000000,0.500000
1,47,18.867846,0.031807,0.000000,0.500000
1,48,18.970743,0.031752,-0.000000,0.500000
1,49,19.065905,0.031695,-0.000000,0.500000
1,50,19.153637,0.031636,0.000000,0.500000
1,51,19.234981,0.031576,0.000000,0.500000
1,52,19.310236,0.031515,0.000001,0.500000
1,53,19.380328,0.031452,0.000000,0.500000
1,54,19.444254,0.031389,0.000001,0.500000
1,55,19.502695,0.031323,-0.000000,0.500000
1,56,19.555495,0.031256,0.000001,0.500000
1,57,19.603048,0.031188,-0.000000,0.500000
1,58,19.645921,0.031118,0.000000,0.500000
1,59,19.685093,0.031046,-0.000000,0.500000
1,60,19.721516,0.030973,0.000000,0.500000
1,61,19.755308,0.030898,-0.000000,0.500000
