,alpha,L,beta_factor,rho0,poltime_mode,poltime_dscore
38680,20.0,3.746153846153846,1.5,0.4,340.3403,255.2553
38681,20.0,3.746153846153846,1.5,0.4,395.3954,310.3103
38682,20.0,3.746153846153846,1.5,0.4,385.3854,300.3003
38683,20.0,3.746153846153846,1.5,0.4,265.2653,180.1802
38684,20.0,3.746153846153846,1.5,0.4,280.2803,195.1952
38685,20.0,3.746153846153846,1.5,0.4,640.6406,555.5556
38686,20.0,3.746153846153846,1.5,0.4,640.6406,555.5556
38687,20.0,3.746153846153846,1.5,0.4,260.2603,175.1752
38688,20.0,3.746153846153846,1.5,0.4,460.4605,375.3754
38689,20.0,3.746153846153846,1.5,0.4,675.6757,590.5906
38690,20.0,3.746153846153846,1.5,0.4,620.6206,535.5355
38691,20.0,3.746153846153846,1.5,0.4,315.3153,230.2302
38692,20.0,3.746153846153846,1.5,0.4,470.4705,390.3904
38693,20.0,3.746153846153846,1.5,0.4,550.5506,465.4655
38694,20.0,3.746153846153846,1.5,0.4,605.6056,520.5205
38695,20.0,3.746153846153846,1.5,0.4,710.7107,625.6256
38696,20.0,3.746153846153846,1.5,0.4,510.5105,425.4254
38697,20.0,3.746153846153846,1.5,0.4,640.6406,555.5556
38698,20.0,3.746153846153846,1.5,0.4,465.4655,380.3804
38699,20.0,3.746153846153846,1.5,0.4,380.3804,295.2953
38900,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38901,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38902,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38903,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38904,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38905,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38906,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38907,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38908,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38909,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38910,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38911,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38912,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38913,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38914,15.0,3.341025641025641,1.0,0.4,5.005,0.0
38915,15.0,3.341025641025641,1.0,0.4,5.005,0.0
38916,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38917,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38918,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38919,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38920,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38921,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38922,15.0,3.341025641025641,1.0,0.4,5.005,5.005
38923,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38924,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38925,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38926,15.0,3.341025641025641,1.0,0.4,5.005,5.005
38927,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38928,15.0,3.341025641025641,1.0,0.4,5.005,0.0
38929,15.0,3.341025641025641,1.0,0.4,5.005,0.0
38930,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38931,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38932,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38933,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38934,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38935,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38936,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38937,15.0,3.341025641025641,1.0,0.4,5.005,0.0
38938,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38939,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38940,15.0,3.341025641025641,1.0,0.4,5.005,0.0
38941,15.0,3.341025641025641,1.0,0.4,5.005,5.005
38942,15.0,3.341025641025641,1.0,0.4,5.005,0.0
38943,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38944,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38945,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38946,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38947,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38948,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38949,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38950,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38951,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38952,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38953,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38954,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38955,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38956,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38957,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38958,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38959,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38960,15.0,3.341025641025641,1.0,0.4,5.005,0.0
38961,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38962,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38963,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38964,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38965,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38966,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38967,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38968,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38969,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38970,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38971,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38972,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38973,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38974,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38975,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38976,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38977,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38978,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38979,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38980,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38981,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38982,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38983,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38984,15.0,3.341025641025641,1.0,0.4,5.005,0.0
38985,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38986,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38987,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38988,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38989,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38990,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38991,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38992,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38993,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38994,15.0,3.341025641025641,1.0,0.4,5.005,0.0
38995,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38996,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38997,15.0,3.341025641025641,1.0,0.4,0.0,0.0
38998,15.0,3.341025641025641,1.0,0.4,5.005,5.005
38999,15.0,3.341025641025641,1.0,0.4,0.0,0.0
39800,20.0,3.746153846153846,0.5,0.4,180.1802,145.1451
39801,20.0,3.746153846153846,0.5,0.4,145.1451,105.1051
39802,20.0,3.746153846153846,0.5,0.4,150.1502,110.1101
39803,20.0,3.746153846153846,0.5,0.4,150.1502,110.1101
39804,20.0,3.746153846153846,0.5,0.4,100.1001,55.0551
39805,20.0,3.746153846153846,0.5,0.4,135.1351,95.0951
39806,20.0,3.746153846153846,0.5,0.4,120.1201,80.0801
39807,20.0,3.746153846153846,0.5,0.4,130.1301,95.0951
39808,20.0,3.746153846153846,0.5,0.4,80.0801,35.035
39809,20.0,3.746153846153846,0.5,0.4,90.0901,50.0501
39810,20.0,3.746153846153846,0.5,0.4,110.1101,70.0701
39811,20.0,3.746153846153846,0.5,0.4,145.1451,105.1051
39812,20.0,3.746153846153846,0.5,0.4,100.1001,60.0601
39813,20.0,3.746153846153846,0.5,0.4,115.1151,75.0751
39814,20.0,3.746153846153846,0.5,0.4,160.1602,120.1201
39815,20.0,3.746153846153846,0.5,0.4,125.1251,85.0851
39816,20.0,3.746153846153846,0.5,0.4,110.1101,75.0751
39817,20.0,3.746153846153846,0.5,0.4,160.1602,120.1201
39818,20.0,3.746153846153846,0.5,0.4,180.1802,140.1401
39819,20.0,3.746153846153846,0.5,0.4,80.0801,40.04
39820,20.0,3.746153846153846,0.5,0.4,150.1502,105.1051
39821,20.0,3.746153846153846,0.5,0.4,120.1201,80.0801
39822,20.0,3.746153846153846,0.5,0.4,265.2653,225.2252
39823,20.0,3.746153846153846,0.5,0.4,75.0751,30.03
39824,20.0,3.746153846153846,0.5,0.4,75.0751,35.035
39825,20.0,3.746153846153846,0.5,0.4,65.0651,25.025
39826,20.0,3.746153846153846,0.5,0.4,155.1552,115.1151
39827,20.0,3.746153846153846,0.5,0.4,215.2152,175.1752
39828,20.0,3.746153846153846,0.5,0.4,145.1451,105.1051
39829,20.0,3.746153846153846,0.5,0.4,130.1301,85.0851
39830,20.0,3.746153846153846,0.5,0.4,210.2102,165.1652
39831,20.0,3.746153846153846,0.5,0.4,185.1852,145.1451
39832,20.0,3.746153846153846,0.5,0.4,180.1802,135.1351
39833,20.0,3.746153846153846,0.5,0.4,200.2002,155.1552
39834,20.0,3.746153846153846,0.5,0.4,145.1451,110.1101
39835,20.0,3.746153846153846,0.5,0.4,140.1401,95.0951
39836,20.0,3.746153846153846,0.5,0.4,100.1001,55.0551
39837,20.0,3.746153846153846,0.5,0.4,190.1902,145.1451
39838,20.0,3.746153846153846,0.5,0.4,105.1051,65.0651
39839,20.0,3.746153846153846,0.5,0.4,110.1101,70.0701
39840,20.0,3.746153846153846,0.5,0.4,90.0901,50.0501
39841,20.0,3.746153846153846,0.5,0.4,110.1101,75.0751
39842,20.0,3.746153846153846,0.5,0.4,105.1051,65.0651
39843,20.0,3.746153846153846,0.5,0.4,90.0901,50.0501
39844,20.0,3.746153846153846,0.5,0.4,110.1101,65.0651
39845,20.0,3.746153846153846,0.5,0.4,120.1201,85.0851
39846,20.0,3.746153846153846,0.5,0.4,130.1301,85.0851
39847,20.0,3.746153846153846,0.5,0.4,100.1001,65.0651
39848,20.0,3.746153846153846,0.5,0.4,130.1301,90.0901
39849,20.0,3.746153846153846,0.5,0.4,130.1301,85.0851
39850,20.0,3.746153846153846,0.5,0.4,135.1351,100.1001
39851,20.0,3.746153846153846,0.5,0.4,105.1051,65.0651
39852,20.0,3.746153846153846,0.5,0.4,135.1351,90.0901
39853,20.0,3.746153846153846,0.5,0.4,90.0901,45.045
39854,20.0,3.746153846153846,0.5,0.4,130.1301,90.0901
39855,20.0,3.746153846153846,0.5,0.4,145.1451,105.1051
39856,20.0,3.746153846153846,0.5,0.4,220.2202,180.1802
39857,20.0,3.746153846153846,0.5,0.4,120.1201,75.0751
39858,20.0,3.746153846153846,0.5,0.4,150.1502,110.1101
39859,20.0,3.746153846153846,0.5,0.4,170.1702,130.1301
39860,20.0,3.746153846153846,0.5,0.4,90.0901,50.0501
39861,20.0,3.746153846153846,0.5,0.4,110.1101,70.0701
39862,20.0,3.746153846153846,0.5,0.4,165.1652,125.1251
39863,20.0,3.746153846153846,0.5,0.4,105.1051,65.0651
39864,20.0,3.746153846153846,0.5,0.4,115.1151,75.0751
39865,20.0,3.746153846153846,0.5,0.4,140.1401,100.1001
39866,20.0,3.746153846153846,0.5,0.4,110.1101,70.0701
39867,20.0,3.746153846153846,0.5,0.4,85.0851,45.045
39868,20.0,3.746153846153846,0.5,0.4,135.1351,90.0901
39869,20.0,3.746153846153846,0.5,0.4,135.1351,100.1001
39870,20.0,3.746153846153846,0.5,0.4,140.1401,100.1001
39871,20.0,3.746153846153846,0.5,0.4,105.1051,65.0651
39872,20.0,3.746153846153846,0.5,0.4,100.1001,65.0651
39873,20.0,3.746153846153846,0.5,0.4,125.1251,80.0801
39874,20.0,3.746153846153846,0.5,0.4,130.1301,85.0851
39875,20.0,3.746153846153846,0.5,0.4,120.1201,75.0751
39876,20.0,3.746153846153846,0.5,0.4,110.1101,70.0701
39877,20.0,3.746153846153846,0.5,0.4,170.1702,130.1301
39878,20.0,3.746153846153846,0.5,0.4,205.2052,165.1652
39879,20.0,3.746153846153846,0.5,0.4,180.1802,140.1401
39880,20.0,3.746153846153846,0.5,0.4,165.1652,125.1251
39881,20.0,3.746153846153846,0.5,0.4,125.1251,85.0851
39882,20.0,3.746153846153846,0.5,0.4,60.0601,25.025
39883,20.0,3.746153846153846,0.5,0.4,130.1301,90.0901
39884,20.0,3.746153846153846,0.5,0.4,95.0951,50.0501
39885,20.0,3.746153846153846,0.5,0.4,120.1201,75.0751
39886,20.0,3.746153846153846,0.5,0.4,80.0801,40.04
39887,20.0,3.746153846153846,0.5,0.4,145.1451,105.1051
39888,20.0,3.746153846153846,0.5,0.4,110.1101,70.0701
39889,20.0,3.746153846153846,0.5,0.4,165.1652,125.1251
39890,20.0,3.746153846153846,0.5,0.4,180.1802,135.1351
39891,20.0,3.746153846153846,0.5,0.4,55.0551,15.015
39892,20.0,3.746153846153846,0.5,0.4,115.1151,80.0801
39893,20.0,3.746153846153846,0.5,0.4,140.1401,100.1001
39894,20.0,3.746153846153846,0.5,0.4,90.0901,45.045
39895,20.0,3.746153846153846,0.5,0.4,90.0901,50.0501
39896,20.0,3.746153846153846,0.5,0.4,95.0951,55.0551
39897,20.0,3.746153846153846,0.5,0.4,100.1001,60.0601
39898,20.0,3.746153846153846,0.5,0.4,85.0851,50.0501
39899,20.0,3.746153846153846,0.5,0.4,100.1001,55.0551
