,Experiment,frame,Bra_p0,Bra_p0.5,Bra_p99.5,Bra_p100,H2B_p0,H2B_p0.5,H2B_p99.5,H2B_p100,delta_frame
189,20240311,189,590.4150943396227,824.905541537267,8340.747034432085,15805.59420289855,3557.25,4955.332977736549,18141.289047725004,21690.73954983923,183
190,20240311,190,644.006600660066,833.1634343434343,8838.116834154347,13398.143968871596,3637.864285714286,5167.503633043478,18003.177347751294,22389.771784232365,184
191,20240311,191,576.1359223300971,807.8431056910568,8053.902914808198,13660.125748502996,3424.5223880597014,5040.569067085954,17912.090589665273,23080.336996336995,185
192,20240311,192,600.5504587155963,843.3774850299402,8212.801312925165,14242.617647058823,3424.2067039106146,5041.606037832984,18119.827142927592,23195.14331210191,186
193,20240311,193,591.9045226130653,856.562174975562,8733.437656250011,14720.989583333334,3459.442528735632,5146.838773033127,17914.933071884447,20478.07037037037,187
194,20240311,194,604.2358490566038,813.8056787004294,8275.128632920108,12177.984615384616,3409.359223300971,5034.846679935132,18185.956106182795,21757.71485943775,188
195,20240311,195,590.3098591549295,817.8876560121765,8287.646129807687,13250.20588235294,4094.815789473684,5066.274508601465,18036.073194848817,21937.596330275228,189
196,20240311,196,571.3560606060606,840.2406466876972,8369.375714854625,13551.305084745763,3695.171597633136,5046.548710706973,18213.939386363632,22912.895104895106,190
197,20240311,197,574.5738396624473,840.986231884058,8636.535193269114,14030.049689440992,3828.6375,5038.125935243566,18262.10013385485,22693.51020408163,191
198,20240311,198,602.1483050847457,841.8882901337793,8908.549997440856,14777.07284768212,3574.5,4908.362899800642,18283.912782450232,23104.20634920635,192
199,20240311,199,572.6934865900383,835.8099610678532,8536.68101275919,14148.23076923077,3299.018181818182,5058.408210978056,18303.613274008163,22905.31353135313,193
200,20240311,200,594.6014492753624,833.2348192229957,8544.018494497564,14649.620087336243,4011.786350148368,5091.784033651758,18206.97743614364,23786.707236842107,194
201,20240311,201,606.7461538461539,821.9079121674135,8725.605694029851,15723.861924686193,3753.119047619048,4995.367823218998,18005.110965557276,22980.555555555555,195
202,20240317,0,501.63849765258215,641.1952576197388,9012.431077818332,17312.036697247706,3309.515625,5721.714544444445,17439.955632378063,22155.443925233645,-16
203,20240317,1,499.1184971098266,632.9564729694534,9416.573740987951,17211.135416666668,3636.263513513513,5671.371268571116,17624.093612167293,24159.03910614525,-15
204,20240317,2,478.3296089385475,631.7996308346624,8966.674853238865,16774.733644859814,3513.0172413793102,5746.239124587069,17311.674871698106,22133.00381679389,-14
205,20240317,3,488.8424657534247,648.0332220338984,9098.563218468878,17787.632743362832,3374.655737704918,5651.694784915308,17384.35540317979,23660.25791855204,-13
206,20240317,4,506.6975945017182,650.523850129199,8852.524685183593,18672.712328767124,4079.120689655173,5648.109282858775,17486.58297787522,23507.08387096774,-12
207,20240317,5,490.5944584382872,636.9121390755075,8724.004152388632,15271.022346368714,3753.5625,5722.267818979266,17591.155010673054,24075.26905829597,-11
208,20240317,6,518.2015306122449,650.1784976525821,8880.097970635816,17333.66091954023,2420.0853658536585,5708.924305645684,17721.81940968123,25084.92513368984,-10
209,20240317,7,517.1428571428571,646.5946910537745,9154.757506021668,17460.18220338983,3053.4523809523807,5727.9264584615385,17543.201059139777,24987.10869565217,-9
210,20240317,8,522.9744525547445,642.365051882148,9149.896440677934,19414.555555555555,3909.892857142857,5645.289263392857,17454.16474396133,24583.741379310344,-8
211,20240317,9,512.9043927648579,645.5369794801642,8519.958499409579,16542.484848484848,2468.1709844559587,5638.192859488623,17390.987820512823,21342.725118483413,-7
212,20240317,10,520.2702702702703,656.0059618068774,8801.023645782163,15468.690909090908,3576.890625,5702.105861089083,17359.863589174816,23247.8025477707,-6
213,20240317,11,489.34805194805193,661.5493783783784,8688.332287790685,17518.08130081301,3201.478260869565,5684.614775722452,17154.198011844328,21646.46568627451,-5
214,20240317,12,497.9375,661.4462492437991,8374.546134897366,15290.857142857143,2810.905454545454,5804.633757716049,17029.842269503548,23577.994764397907,-4
215,20240317,13,519.4140127388536,650.5518447634237,8910.21968168787,18601.30463576159,3422.0027700831024,5762.428259158752,17150.475019080717,23704.12831858407,-3
216,20240317,14,492.75384615384615,664.2205976474659,8614.071253456252,17646.22988505747,3356.3625,5804.635555555556,17493.9667857143,26862.463114754097,-2
217,20240317,15,508.4966887417218,667.784074074074,8602.951871129091,16693.792553191488,3353.216768916156,5720.16880798969,17252.67261424944,23191.373205741627,-1
218,20240317,16,494.0208877284595,675.4345729987762,8905.683292701498,15201.057142857142,2527.8493975903616,5860.265918944844,17315.868720142604,23264.507936507936,0
219,20240317,17,522.0,672.6345063226929,8818.934075553614,15314.205128205129,4378.460843373494,5826.664536798765,17303.78423856932,24282.91228070176,1
220,20240317,18,500.77272727272725,681.4976123076924,8768.35741287416,20180.295566502464,3264.214285714286,5833.444935698448,17501.16952883693,22657.104166666668,2
221,20240317,19,525.0539682539683,677.0798037466549,8610.146604222551,15606.82950819672,4174.973684210527,5810.043790829783,17666.994536311387,23066.697916666668,3
222,20240317,20,519.6796116504854,662.6476190476191,8307.342421916115,14659.890410958904,3994.4761904761904,5819.467209987196,17413.48991668264,22533.902654867252,4
223,20240317,21,496.7214854111406,670.2975751604549,8446.85547252747,15725.446280991737,2349.77,5752.931116747835,17409.61849163449,24024.96984924623,5
224,20240317,22,545.8923444976076,689.0303892838564,8814.142667726426,21240.968911917094,4293.257142857143,5840.837871064467,17673.842308668074,23061.824468085106,6
225,20240317,23,523.1510791366907,681.1136016646152,8296.772365805642,16715.147435897437,3804.0,5846.28942495773,17507.75565969802,22562.967567567568,7
226,20240317,24,523.6565656565657,682.9470921052631,8293.64279546325,16802.367088607596,4043.029850746269,5863.138850174216,17492.774214065583,22531.496932515336,8
227,20240317,25,516.7376237623762,686.0249676536852,8355.773053812121,25777.525291828795,4192.377952755905,5859.2240401363115,17749.54982382624,26683.634241245138,9
228,20240317,26,532.6331658291457,685.8349882414424,7852.689230769245,25017.065502183406,3696.625,5919.400352684871,17239.47096165174,24186.435779816515,10
229,20240317,27,540.6361323155216,706.1572834419027,8052.615764809903,22592.194029850747,3741.93137254902,5845.055347482314,17519.108467741957,23104.128571428573,11
230,20240317,28,539.4103773584906,700.6167858403956,8307.860655313414,21324.73096446701,2621.6521739130435,5924.866153996101,17505.209646358555,24119.888324873096,12
231,20240317,29,533.1398865784499,690.4113057214275,7959.270719395832,20177.883040935674,3990.671232876712,5836.26968083004,17751.772491020092,24083.02923976608,13
232,20240317,30,464.8518518518519,693.1088739867835,7871.05281943213,19534.16513761468,2851.7938144329896,5884.690771356101,17650.216325611324,24600.478260869564,14
233,20240317,31,533.525,698.0337925530703,8365.96999999984,25062.689119170984,3743.905172413793,5941.897494505494,17856.955538461534,25893.454545454544,15
234,20240317,32,516.3118556701031,700.4410707256919,7700.142685496007,16636.04132231405,3394.516129032258,5855.647949206349,17432.521144164763,26413.164383561645,16
235,20240317,33,530.6187845303867,707.291452991453,7900.831754294634,42318.68198529412,3973.783505154639,5980.407335640139,17676.558261300615,40666.55882352941,17
236,20240317,34,541.8259860788863,706.7717575534267,7861.873225702266,40830.34196891192,4653.156028368794,5992.408618813619,17726.778903225808,39944.94127806563,18
237,20240317,35,534.0420560747664,717.1356218575088,7878.764016135946,15096.344444444445,3304.81,5958.5368354430375,17675.822111858903,24164.84831460674,19
238,20240317,36,564.7089201877934,707.9946113989638,8046.511987673349,20643.873684210525,3486.5,5938.555420529801,17550.398405621756,23992.92748091603,20
239,20240317,37,547.1461716937355,720.5505530895512,8170.1033333333335,23814.276699029127,3350.5476190476197,5986.523881196066,17423.44002849003,24204.51497005988,21
240,20240317,38,519.0833333333334,715.2072721088435,7893.393402930404,40547.808988764045,4079.676056338028,5964.653648648648,17504.244003592816,39491.99438202247,22
241,20240317,39,574.373576309795,743.9643046039188,7740.218740160714,26318.96694214876,4024.082802547771,5885.0816509561,17638.534738562066,25476.991967871487,23
242,20240317,40,539.5367647058823,728.1578194492855,7819.5730691994495,22888.53514739229,2497.2391930835734,5995.558825154613,17709.69397370724,22008.0,24
243,20240317,41,559.5684454756381,722.8663109137541,7619.533121343944,20099.628205128207,4081.423076923077,5930.560153508772,17538.440474115305,22630.62424242424,25
244,20240317,42,543.6935483870968,720.8521365616954,7515.458736535973,14455.342105263158,3929.8245614035086,5890.9412321553755,17477.8539460391,23297.221698113208,26
245,20240317,43,522.8601398601398,726.6180715893108,7320.733611856216,18542.64210526316,3921.382978723405,5933.613741128899,17577.02944276369,24100.43373493976,27
246,20240317,44,541.4758269720102,733.0460122872678,7251.921655506265,22157.87984496124,3539.3177570093458,6003.869983908277,17538.624154812427,23552.49431818182,28
247,20240317,45,540.9551020408163,750.5647093941012,7432.17983240223,47744.857142857145,3350.6827586206896,5944.422243715644,17780.449373387586,46330.84901277584,29
248,20240317,46,561.9227053140097,740.2223939868394,7325.795713864866,23302.13438735178,2765.5654101995565,5969.846291304348,17365.977503149075,26430.86057692308,30
249,20240317,47,551.574074074074,741.7848979387919,7146.820025684905,16221.666666666666,4129.565789473684,5789.595309775304,17343.645702514757,21467.14024390244,31
250,20240317,48,575.5472972972973,744.3852743885137,7131.412720193631,17860.289592760182,3974.549763033175,5951.736714754098,17134.588574928548,20268.88950276243,32
251,20240317,49,553.5801526717557,753.8113095975232,7188.889050092764,24313.40490797546,3650.4375,5986.404415384615,17398.149821690273,24391.88172043011,33
252,20240317,50,551.8937875751503,736.0783096388406,7147.8616261782345,16776.3178807947,3315.2823529411767,5983.846781886388,17147.7896563393,20932.71929824561,34
253,20240317,51,573.4395604395604,743.048172174396,7056.027002652524,17803.746268656716,3276.3636363636365,5833.58322361809,17274.144074074076,24500.94871794872,35
254,20240317,52,551.2785234899329,748.8086836856801,7099.907839666012,23544.394859813085,3908.517985611511,5961.502868807568,17170.33323395445,26490.687074829933,36
255,20240317,53,565.2054794520548,747.1399916839916,7223.013378895825,16664.113333333335,2878.0857142857144,5825.713344012204,17379.786891130752,24149.949152542373,37
256,20240317,54,567.0105042016806,750.8548784688995,7282.460167714849,17567.52258064516,3919.3649635036495,5880.767970858068,17392.75064655168,23707.12322274881,38
257,20240317,55,577.8611111111111,752.6150735683285,7185.771458942336,19533.166666666668,3778.637795275591,5773.48498822606,17282.216873706013,21434.816023738877,39
258,20240317,56,549.8571428571429,755.0575621867581,7179.787090781075,15541.474285714286,2341.6753246753246,5794.260170506913,17128.70994495339,22899.666666666668,40
259,20240317,57,557.4320712694878,757.1320272873195,7325.759800669109,23263.771241830065,2722.5176470588235,5816.405,17353.296907190223,22040.693641618494,41
260,20240317,58,506.9090909090909,745.7842514352777,7185.468740608981,16927.984,3338.3522727272725,5951.695317982456,17439.252131868132,22730.67759562841,42
261,20240317,59,574.0806451612904,772.3934934934935,7318.56785469885,19304.426829268294,4246.0,5974.421950384107,17267.842492291617,23858.138157894737,43
262,20240317,60,521.4166666666666,758.071708484409,7129.737062211951,19888.64331210191,2349.098039215686,5981.530873928454,17160.505924901605,23834.23163841808,44
263,20240317,61,529.2173913043479,743.8853712921577,7099.94953976744,21764.220447284344,3606.811320754717,5933.781703621582,17253.02132656275,22100.311258278147,45
264,20240317,62,521.8571428571429,740.802950139888,6934.4640406703065,20046.379032258064,3615.8548387096776,5970.057060025542,17056.650316465144,23130.91304347826,46
265,20240317,63,582.9676674364896,761.5767055980668,7107.666487878105,13799.591463414634,3283.678571428572,6029.090546839299,17053.799365079365,21661.64673913044,47
266,20240317,64,583.8424437299035,767.69921875,7126.820959211915,16257.81182795699,3335.6714285714284,5943.4598679823375,17011.634244955923,23957.216666666667,48
267,20240317,65,554.584392014519,750.0798864186328,7150.200932118741,17771.36842105263,3326.686567164179,5918.270947593583,17396.538046301557,22449.99239543726,49
268,20240317,66,566.2424242424242,757.9305654761905,7159.536393093637,19326.324675324675,3250.333333333333,6007.200013907239,17394.94733333333,24143.408839779004,50
269,20240317,67,532.6938775510204,745.4304378531074,7059.409490740741,21645.254464285717,3140.462585034013,5923.970381889195,17529.14277856357,23752.82589285714,51
270,20240317,68,569.0714285714286,758.8483613445378,7229.939796980749,27058.67964071856,3474.817073170732,5918.276416418201,17493.85177358491,23090.69461077844,52
271,20240317,69,576.4499054820416,763.2968273630175,7313.469859896117,20294.402985074623,3910.1,5989.255318744475,17344.165832371087,21679.86759581881,53
272,20240317,70,534.6666666666666,737.4196437698847,6867.4266918156445,18853.057142857146,3846.344827586207,5883.710295890411,17168.189161402322,23561.139013452917,54
273,20240317,71,587.4306722689075,732.4677823732284,6963.727499999995,15827.3661971831,3369.739583333333,5960.92365690315,17180.18576086956,23283.296296296296,55
274,20240317,72,574.8634686346863,753.4427420222635,6924.790498301036,22178.47465437788,2771.9473684210525,5960.926318716485,17367.246333333333,22458.84,56
275,20240317,73,561.6546391752578,747.9867569397428,6703.986264539666,41327.67984189723,3571.9,5985.437273349298,17379.310791461405,40110.70948616601,57
276,20240317,74,563.4761904761905,749.9940425531915,6974.924727304639,19268.75,2942.0689655172414,5916.417390857949,17417.537556390973,23631.196531791906,58
277,20240317,75,511.3030303030303,747.8166478001449,6917.296908890747,20293.28804347826,3061.909090909091,6135.464027247103,17327.024583333347,20708.31914893617,59
